SL,TP,MAX,EARLY,STOP,MAX_POS,TotalPnL,Winrate,MaxDD,Trades,Score
1200,800,60,120,100,2,-94.25,0.5772,517.61,1062,-0.1821
2000,2000,60,60,4,5,-218.22,0.4664,1188.38,849,-0.1836
2000,1200,60,60,1,1,-32.47,0.5359,175.49,153,-0.185
2000,2000,120,30,4,10,-228.84,0.6982,1234.99,1216,-0.1853
2000,1800,15,30,4,1,-38.07,0.4864,205.29,220,-0.1854
2000,1800,15,60,4,1,-38.07,0.4864,205.29,220,-0.1854
2000,1800,15,120,4,1,-38.07,0.4864,205.29,220,-0.1854
1200,800,120,120,4,2,-94.48,0.5936,505.21,876,-0.187
2000,1200,60,30,100,10,-271.47,0.6822,1441.79,1995,-0.1883
1200,800,30,15,2,5,-56.3,0.6531,297.92,640,-0.189
800,800,15,15,2,4,-64.3,0.4992,339.27,595,-0.1895
2000,1500,15,15,100,5,-166.64,0.5014,879.53,1384,-0.1895
2000,1200,15,15,1,2,-38.38,0.5239,201.79,376,-0.1902
2000,1200,120,30,2,1,-67.0,0.712,351.68,375,-0.1905
1200,1200,120,30,2,2,-40.95,0.5884,214.9,277,-0.1906
1200,800,120,60,4,2,-98.32,0.6125,513.66,898,-0.1914
2000,2000,15,15,2,10,-159.42,0.4869,829.23,1452,-0.1923
800,800,60,60,100,4,-154.31,0.4896,795.33,1728,-0.194
2000,800,30,30,2,1,-47.15,0.6241,242.29,399,-0.1946
1200,500,30,120,1,5,-19.88,0.6173,102.13,243,-0.1947
1200,500,30,60,1,5,-19.88,0.6173,102.13,243,-0.1947
2000,1200,15,120,2,5,-80.96,0.5272,409.42,808,-0.1977
2000,1200,15,30,2,5,-80.96,0.5272,409.42,808,-0.1977
2000,1200,15,60,2,5,-80.96,0.5272,409.42,808,-0.1977
2000,1200,30,15,100,5,-197.11,0.6864,995.58,1738,-0.198
2000,1200,120,15,2,4,-85.01,0.7858,428.59,663,-0.1983
1200,1200,120,60,4,5,-122.31,0.5397,613.59,680,-0.1993
1200,800,120,60,100,3,-132.83,0.616,663.35,1427,-0.2002
1200,800,60,120,4,4,-126.27,0.571,629.25,993,-0.2007
2000,800,120,30,1,2,-44.65,0.75,220.85,196,-0.2022
1200,1200,60,15,2,2,-51.26,0.6724,251.39,409,-0.2039
2000,1500,60,30,2,3,-132.98,0.6472,648.66,513,-0.205
2000,1500,120,120,4,4,-203.68,0.5387,986.5,763,-0.2065
2000,1200,120,15,2,5,-98.51,0.7882,476.6,680,-0.2067
1200,800,30,30,100,4,-142.21,0.5597,686.01,1524,-0.2073
2000,1200,60,60,2,5,-106.61,0.5191,514.24,551,-0.2073
2000,1500,60,15,2,5,-99.95,0.7373,481.65,746,-0.2075
1200,800,30,15,100,3,-120.21,0.6613,578.81,1603,-0.2077
500,500,60,15,4,2,-44.04,0.5345,211.86,1042,-0.2079
500,500,120,15,4,2,-44.04,0.5345,211.86,1042,-0.2079
800,500,120,30,2,1,-35.12,0.626,168.52,361,-0.2084
500,500,15,15,4,3,-44.34,0.4986,212.48,1065,-0.2087
1200,2000,120,60,2,1,-48.77,0.4592,232.03,196,-0.2102
2000,1800,30,120,2,10,-186.47,0.4669,885.95,891,-0.2105
2000,1800,30,60,2,10,-186.47,0.4669,885.95,891,-0.2105
2000,1200,60,120,1,1,-33.86,0.5411,160.23,146,-0.2113
2000,1800,15,15,2,3,-92.66,0.4849,437.01,697,-0.212
1200,800,30,30,2,2,-46.98,0.5492,221.26,417,-0.2123
2000,2000,60,60,1,1,-40.79,0.4586,190.92,133,-0.2136
1200,1800,15,15,2,1,-43.45,0.4892,203.38,278,-0.2136
2000,800,60,120,1,5,-58.6,0.5661,273.71,348,-0.2141
2000,1800,30,15,1,2,-54.79,0.6605,255.8,324,-0.2142
2000,1500,30,15,2,2,-119.61,0.6694,551.72,599,-0.2168
2000,1500,30,15,2,10,-161.53,0.6747,742.24,1085,-0.2176
2000,1200,15,15,2,2,-59.04,0.5141,270.79,531,-0.218
1200,800,120,120,2,2,-44.63,0.5928,204.63,307,-0.2181
2000,1500,30,30,100,3,-215.47,0.5041,985.67,974,-0.2186
2000,1500,30,30,4,1,-92.1,0.5125,420.69,359,-0.2189
2000,1200,60,60,2,3,-96.91,0.5429,439.02,455,-0.2207
800,500,30,30,2,3,-25.38,0.5874,114.94,429,-0.2208
2000,1200,30,15,2,1,-61.8,0.6818,279.55,374,-0.2211
500,500,15,120,4,1,-43.53,0.4956,196.49,569,-0.2215
500,500,15,30,4,1,-43.53,0.4956,196.49,569,-0.2215
500,500,15,60,4,1,-43.53,0.4956,196.49,569,-0.2215
800,1200,15,15,2,4,-72.54,0.4662,327.29,517,-0.2216
1200,800,60,60,4,5,-156.36,0.5664,700.03,1077,-0.2234
2000,2000,15,120,1,2,-35.7,0.4828,159.65,261,-0.2236
2000,2000,15,60,1,2,-35.7,0.4828,159.65,261,-0.2236
2000,2000,15,30,1,2,-35.7,0.4828,159.65,261,-0.2236
2000,1500,120,60,2,1,-61.18,0.6381,273.36,268,-0.2238
2000,1800,15,15,1,10,-113.41,0.4831,506.69,919,-0.2238
2000,500,120,60,1,10,-62.14,0.7985,276.87,273,-0.2244
2000,1200,30,30,4,5,-214.74,0.5275,953.61,1164,-0.2252
800,800,15,15,2,2,-60.81,0.4885,269.96,434,-0.2253
1200,800,15,30,100,3,-82.69,0.5497,366.69,915,-0.2255
1200,800,15,120,100,3,-82.69,0.5497,366.69,915,-0.2255
2000,1500,60,60,4,5,-265.12,0.511,1175.89,951,-0.2255
1200,800,15,60,100,3,-82.69,0.5497,366.69,915,-0.2255
1200,800,15,15,4,5,-126.91,0.5381,561.4,1481,-0.2261
2000,1500,60,30,2,4,-146.42,0.6452,646.09,575,-0.2266
2000,2000,60,30,2,3,-148.36,0.6245,650.24,482,-0.2282
2000,1200,30,30,4,4,-230.52,0.5289,1006.47,1089,-0.229
2000,1200,60,120,4,4,-239.58,0.5558,1040.48,950,-0.2303
2000,1500,30,30,4,3,-197.83,0.504,858.8,879,-0.2304
2000,800,60,60,1,5,-67.54,0.5593,290.95,354,-0.2321
2000,800,120,30,2,5,-87.66,0.7652,375.15,575,-0.2337
1200,1500,15,15,100,1,-46.69,0.4953,199.63,426,-0.2339
500,500,15,15,4,1,-43.38,0.4962,184.48,657,-0.2351
1200,1200,120,15,2,2,-65.6,0.6878,274.82,410,-0.2387
2000,1200,30,30,4,2,-174.7,0.544,726.43,693,-0.2405
1200,1200,120,30,4,5,-166.7,0.5998,693.13,857,-0.2405
1200,800,60,120,4,5,-162.38,0.5662,673.67,1058,-0.241
2000,1200,30,60,100,2,-138.5,0.5622,572.91,651,-0.2417
2000,1200,30,120,100,2,-138.5,0.5622,572.91,651,-0.2417
2000,2000,30,30,4,10,-306.64,0.4767,1267.84,1500,-0.2419
2000,2000,15,60,1,5,-78.29,0.4822,323.66,477,-0.2419
2000,2000,15,30,1,5,-78.29,0.4822,323.66,477,-0.2419
2000,2000,15,120,1,5,-78.29,0.4822,323.66,477,-0.2419
2000,1200,30,15,100,2,-146.84,0.6846,606.49,1002,-0.2421
2000,1800,60,120,4,5,-257.5,0.4824,1063.14,850,-0.2422
2000,1800,120,60,1,1,-46.76,0.6172,192.91,128,-0.2424
2000,2000,30,120,4,5,-192.1,0.4818,792.16,907,-0.2425
2000,2000,30,60,4,5,-192.1,0.4818,792.16,907,-0.2425
1200,800,30,15,2,4,-78.03,0.6497,319.65,591,-0.2441
1200,800,60,120,2,1,-52.0,0.5741,213.07,317,-0.2441
1200,800,15,120,4,5,-107.73,0.5411,440.79,1181,-0.2444
1200,800,15,60,4,5,-107.73,0.5411,440.79,1181,-0.2444
1200,800,15,30,4,5,-107.73,0.5411,440.79,1181,-0.2444
1200,2000,15,120,2,3,-91.9,0.452,375.89,396,-0.2445
1200,2000,15,30,2,3,-91.9,0.452,375.89,396,-0.2445
1200,2000,15,60,2,3,-91.9,0.452,375.89,396,-0.2445
2000,1500,60,30,2,2,-144.33,0.6485,589.39,441,-0.2449
1200,1200,60,30,2,1,-82.97,0.5886,336.82,316,-0.2463
800,800,60,60,100,5,-217.83,0.4881,882.85,1852,-0.2467
2000,2000,60,30,1,1,-41.59,0.6178,168.34,157,-0.2471
2000,800,15,30,2,2,-54.74,0.5798,221.06,445,-0.2476
2000,800,15,60,2,2,-54.74,0.5798,221.06,445,-0.2476
2000,800,15,120,2,2,-54.74,0.5798,221.06,445,-0.2476
500,500,30,15,4,2,-54.22,0.53,218.89,1017,-0.2477
2000,2000,30,30,4,4,-216.51,0.4736,873.2,1005,-0.248
1200,1200,120,120,2,1,-54.76,0.4823,220.71,226,-0.2481
800,800,60,120,100,4,-188.88,0.4879,757.9,1697,-0.2492
2000,1500,30,15,1,1,-48.67,0.6696,195.09,227,-0.2495
2000,1200,60,60,2,4,-119.17,0.5325,477.15,507,-0.2498
1200,800,30,15,100,5,-166.58,0.6619,665.61,1884,-0.2503
500,500,30,15,4,10,-63.89,0.5344,253.74,1104,-0.2518
2000,500,120,15,1,10,-46.33,0.8383,184.0,303,-0.2518
1200,1800,15,15,2,3,-98.37,0.4785,388.33,558,-0.2533
2000,1500,60,30,4,4,-265.52,0.6539,1044.08,1127,-0.2543
2000,1500,30,30,100,2,-198.43,0.5058,776.48,694,-0.2556
2000,800,60,60,4,1,-81.77,0.6501,319.71,483,-0.2558
1200,1500,15,15,2,5,-103.12,0.4821,401.12,672,-0.2571
2000,1500,30,15,2,5,-176.9,0.6685,686.17,905,-0.2578
2000,1200,15,15,2,3,-127.63,0.5142,494.47,739,-0.2581
2000,2000,60,30,4,3,-271.26,0.6324,1048.96,982,-0.2586
2000,1500,15,30,1,5,-84.94,0.4969,327.68,477,-0.2592
2000,1500,15,120,1,5,-84.94,0.4969,327.68,477,-0.2592
2000,1500,15,60,1,5,-84.94,0.4969,327.68,477,-0.2592
2000,1500,120,60,4,10,-307.92,0.6409,1181.37,997,-0.2606
2000,800,15,120,4,1,-64.59,0.5898,246.45,295,-0.2621
2000,800,15,60,4,1,-64.59,0.5898,246.45,295,-0.2621
2000,800,15,30,4,1,-64.59,0.5898,246.45,295,-0.2621
2000,1200,120,60,4,4,-266.85,0.6602,1006.12,921,-0.2652
1200,1200,120,15,2,1,-76.87,0.6745,289.89,384,-0.2652
2000,800,60,30,4,1,-112.81,0.7213,424.67,567,-0.2656
2000,1800,60,30,2,3,-177.01,0.6268,666.43,485,-0.2656
2000,1200,15,15,100,4,-202.13,0.5236,760.57,1188,-0.2658
2000,1800,15,60,2,4,-120.25,0.4839,452.34,622,-0.2658
1200,800,120,60,2,1,-54.92,0.6094,206.63,320,-0.2658
2000,1800,15,120,2,4,-120.25,0.4839,452.34,622,-0.2658
2000,1800,15,30,2,4,-120.25,0.4839,452.34,622,-0.2658
2000,1200,60,15,4,2,-198.52,0.7372,744.16,1039,-0.2668
1200,800,60,30,100,3,-196.88,0.6368,737.34,1550,-0.267
1200,800,60,30,100,2,-167.61,0.6332,627.11,1216,-0.2673
1200,800,120,30,100,3,-185.39,0.6548,692.32,1579,-0.2678
1200,1200,60,15,2,1,-78.07,0.6596,291.09,376,-0.2682
1200,800,120,60,100,4,-236.45,0.6138,880.94,1621,-0.2684
2000,2000,30,120,4,10,-285.67,0.4739,1057.14,1359,-0.2702
2000,2000,30,60,4,10,-285.67,0.4739,1057.14,1359,-0.2702
1200,800,30,30,4,2,-123.67,0.564,456.81,906,-0.2707
2000,1200,15,30,4,10,-212.13,0.5185,783.21,1622,-0.2708
2000,1200,15,120,4,10,-212.13,0.5185,783.21,1622,-0.2708
2000,1200,15,60,4,10,-212.13,0.5185,783.21,1622,-0.2708
1200,800,30,60,100,2,-125.73,0.5738,461.36,908,-0.2725
1200,800,30,120,100,2,-125.73,0.5738,461.36,908,-0.2725
2000,1800,15,120,1,5,-96.92,0.4883,354.73,469,-0.2732
2000,1800,15,30,1,5,-96.92,0.4883,354.73,469,-0.2732
2000,1800,15,60,1,5,-96.92,0.4883,354.73,469,-0.2732
1200,800,60,60,2,2,-60.13,0.568,220.13,331,-0.2732
800,800,120,60,100,5,-246.45,0.5082,899.34,1885,-0.274
2000,1800,60,60,4,10,-397.27,0.4731,1447.49,1114,-0.2745
2000,1500,60,120,2,3,-155.6,0.5063,566.89,395,-0.2745
1200,800,30,15,2,3,-91.6,0.6559,333.5,555,-0.2747
1200,800,15,60,2,2,-55.77,0.5311,202.66,386,-0.2752
1200,800,15,120,2,2,-55.77,0.5311,202.66,386,-0.2752
1200,800,15,30,2,2,-55.77,0.5311,202.66,386,-0.2752
2000,1200,120,60,4,5,-323.99,0.6642,1170.89,944,-0.2767
2000,1200,15,15,4,10,-254.36,0.5156,917.76,1864,-0.2772
2000,800,30,15,4,1,-85.34,0.719,306.4,548,-0.2785
1200,1500,120,15,2,1,-82.13,0.6583,294.56,357,-0.2788
2000,1200,60,60,100,5,-447.06,0.5589,1600.41,1451,-0.2793
2000,2000,120,30,4,4,-283.49,0.685,1013.21,1038,-0.2798
1200,1500,60,15,2,1,-83.33,0.6418,295.76,349,-0.2817
800,800,120,120,100,4,-242.3,0.491,858.3,1729,-0.2823
2000,800,60,60,100,1,-93.77,0.6504,331.71,492,-0.2827
2000,1500,60,15,2,4,-143.55,0.7307,505.71,687,-0.2839
500,500,60,15,4,10,-74.62,0.5335,262.65,1029,-0.2841
500,500,120,15,4,5,-74.62,0.5335,262.65,1029,-0.2841
500,500,60,15,4,5,-74.62,0.5335,262.65,1029,-0.2841
500,500,120,15,4,10,-74.62,0.5335,262.65,1029,-0.2841
1200,1800,15,30,2,3,-96.2,0.4532,338.03,395,-0.2846
1200,1800,15,60,2,3,-96.2,0.4532,338.03,395,-0.2846
1200,1800,15,120,2,3,-96.2,0.4532,338.03,395,-0.2846
1200,1200,30,15,2,1,-90.19,0.6394,316.78,355,-0.2847
2000,1200,30,30,4,1,-117.24,0.5483,411.59,383,-0.2848
2000,1800,60,60,4,5,-324.2,0.4808,1137.59,913,-0.285
2000,2000,120,30,1,1,-56.35,0.6871,197.66,147,-0.2851
1200,1200,15,30,2,4,-61.74,0.5029,216.09,509,-0.2857
1200,1200,15,60,2,4,-61.74,0.5029,216.09,509,-0.2857
1200,1200,15,120,2,4,-61.74,0.5029,216.09,509,-0.2857
2000,1800,30,120,4,5,-221.79,0.4962,775.51,933,-0.286
2000,1800,30,60,4,5,-221.79,0.4962,775.51,933,-0.286
2000,2000,15,60,2,2,-66.35,0.469,231.9,339,-0.2861
2000,2000,15,120,2,2,-66.35,0.469,231.9,339,-0.2861
2000,2000,15,30,2,2,-66.35,0.469,231.9,339,-0.2861
800,800,120,120,100,2,-176.75,0.4912,616.75,1250,-0.2866
2000,1500,15,15,1,10,-150.77,0.4864,525.9,919,-0.2867
1200,1500,15,120,2,5,-118.28,0.4858,411.45,564,-0.2875
1200,1500,15,60,2,5,-118.28,0.4858,411.45,564,-0.2875
1200,1500,15,30,2,5,-118.28,0.4858,411.45,564,-0.2875
1200,800,120,120,2,1,-60.91,0.582,211.85,311,-0.2875
500,500,15,60,4,4,-61.93,0.4934,214.85,1064,-0.2882
500,500,15,30,4,4,-61.93,0.4934,214.85,1064,-0.2882
500,500,15,120,4,4,-61.93,0.4934,214.85,1064,-0.2882
1200,800,120,30,100,10,-258.73,0.6647,897.08,2007,-0.2884
2000,1500,120,120,4,10,-355.47,0.5216,1225.04,924,-0.2902
2000,1200,120,60,100,10,-541.97,0.6648,1867.71,1954,-0.2902
2000,1500,15,15,2,10,-232.86,0.4946,798.11,1470,-0.2918
2000,2000,120,15,2,2,-162.12,0.7524,554.77,529,-0.2922
2000,1500,120,120,100,10,-738.09,0.5322,2512.99,1849,-0.2937
1200,1200,60,60,2,1,-66.44,0.4769,224.77,260,-0.2956
800,800,120,60,100,10,-293.32,0.5095,992.13,2006,-0.2956
1200,800,30,30,100,5,-217.7,0.5553,736.51,1682,-0.2956
2000,1200,60,120,2,3,-155.93,0.5376,524.16,452,-0.2975
2000,1500,30,120,2,10,-249.33,0.4759,836.68,912,-0.298
2000,1500,30,60,2,10,-249.33,0.4759,836.68,912,-0.298
800,500,15,15,2,1,-41.47,0.5651,138.49,384,-0.2994
2000,1200,120,60,2,3,-146.66,0.6658,488.55,398,-0.3002
2000,1200,60,120,100,5,-456.94,0.5611,1508.87,1383,-0.3028
2000,1200,60,15,1,2,-55.5,0.7361,182.99,288,-0.3033
2000,1800,15,15,2,10,-252.21,0.489,830.33,1452,-0.3037
2000,1200,60,60,2,10,-230.91,0.5049,756.72,711,-0.3051
2000,1200,60,30,1,1,-58.19,0.6446,190.6,166,-0.3053
1200,800,60,60,100,4,-286.31,0.5683,934.67,1566,-0.3063
800,1200,15,60,2,10,-119.22,0.4523,389.14,597,-0.3064
800,1200,15,30,2,10,-119.22,0.4523,389.14,597,-0.3064
800,1200,15,120,2,10,-119.22,0.4523,389.14,597,-0.3064
2000,1200,30,30,100,10,-460.65,0.5296,1502.1,1943,-0.3067
1200,800,120,30,100,2,-193.92,0.6471,629.58,1244,-0.308
2000,800,60,30,100,1,-130.94,0.721,424.67,577,-0.3083
1200,2000,60,30,2,1,-102.75,0.5305,332.75,279,-0.3088
1200,800,15,15,100,1,-65.8,0.5644,212.76,489,-0.3093
1200,800,120,15,2,1,-93.97,0.6911,302.42,437,-0.3107
1200,1800,15,60,2,5,-129.08,0.4742,415.27,561,-0.3108
1200,1800,15,120,2,5,-129.08,0.4742,415.27,561,-0.3108
1200,1800,15,30,2,5,-129.08,0.4742,415.27,561,-0.3108
1200,800,30,120,2,10,-114.13,0.5181,366.72,637,-0.3112
1200,800,30,60,2,10,-114.13,0.5181,366.72,637,-0.3112
2000,1800,30,30,4,10,-399.8,0.4837,1283.77,1503,-0.3114
500,500,60,15,4,4,-83.12,0.5326,266.15,1027,-0.3123
500,500,120,15,4,4,-83.12,0.5326,266.15,1027,-0.3123
2000,1500,30,120,2,1,-98.55,0.5062,314.32,241,-0.3135
2000,1500,30,60,2,1,-98.55,0.5062,314.32,241,-0.3135
1200,800,120,30,100,5,-270.71,0.6596,861.98,1898,-0.3141
1200,1500,15,15,2,4,-134.23,0.4693,427.16,684,-0.3142
2000,800,30,120,1,1,-39.54,0.5761,125.56,184,-0.3149
2000,800,30,60,1,1,-39.54,0.5761,125.56,184,-0.3149
800,500,60,30,2,1,-56.67,0.6162,179.74,357,-0.3153
2000,1500,30,30,2,10,-307.04,0.4783,972.72,1014,-0.3157
2000,1200,30,30,100,5,-395.43,0.5323,1251.34,1441,-0.316
1200,1500,30,15,2,1,-99.21,0.6217,312.33,341,-0.3176
2000,800,15,120,4,2,-112.83,0.588,355.15,534,-0.3177
2000,800,15,60,4,2,-112.83,0.588,355.15,534,-0.3177
2000,800,15,30,4,2,-112.83,0.588,355.15,534,-0.3177
1200,800,120,120,100,3,-237.08,0.589,743.11,1382,-0.319
1200,1200,60,60,4,10,-286.64,0.4638,897.56,843,-0.3194
1200,800,30,60,2,4,-103.66,0.5329,323.9,471,-0.32
1200,800,30,120,2,4,-103.66,0.5329,323.9,471,-0.32
800,800,60,60,100,10,-331.74,0.4863,1034.97,2003,-0.3205
1200,800,30,120,2,5,-107.97,0.5258,336.21,542,-0.3211
1200,800,30,60,2,5,-107.97,0.5258,336.21,542,-0.3211
1200,800,120,60,100,5,-316.06,0.6153,984.03,1757,-0.3212
500,500,15,15,4,4,-73.77,0.4948,229.07,1144,-0.322
800,800,60,120,100,10,-335.02,0.486,1038.25,2002,-0.3227
1200,800,15,120,4,10,-222.91,0.5329,690.43,1700,-0.3229
1200,800,15,30,4,10,-222.91,0.5329,690.43,1700,-0.3229
1200,800,15,60,4,10,-222.91,0.5329,690.43,1700,-0.3229
2000,1800,30,60,2,3,-155.14,0.5023,480.11,442,-0.3231
2000,1800,30,120,2,3,-155.14,0.5023,480.11,442,-0.3231
1200,800,60,30,100,5,-283.05,0.6412,875.96,1873,-0.3231
1200,1200,60,60,4,4,-321.77,0.4677,994.19,759,-0.3237
2000,2000,60,120,2,1,-90.81,0.472,278.72,214,-0.3258
1200,800,15,15,4,10,-233.97,0.5288,717.94,1823,-0.3259
1200,1500,15,120,2,10,-157.44,0.4733,483.15,786,-0.3259
1200,1500,15,60,2,10,-157.44,0.4733,483.15,786,-0.3259
1200,1500,15,30,2,10,-157.44,0.4733,483.15,786,-0.3259
2000,1200,120,120,4,4,-354.54,0.5808,1086.93,823,-0.3262
2000,1200,30,30,100,1,-142.94,0.5445,437.29,393,-0.3269
1200,800,120,30,100,4,-278.6,0.6562,852.03,1792,-0.327
2000,800,15,120,100,1,-88.55,0.5859,270.41,297,-0.3275
2000,800,15,60,100,1,-88.55,0.5859,270.41,297,-0.3275
2000,800,15,30,100,1,-88.55,0.5859,270.41,297,-0.3275
2000,800,30,120,4,1,-75.06,0.6404,229.05,406,-0.3277
2000,800,30,60,4,1,-75.06,0.6404,229.05,406,-0.3277
1200,800,120,60,100,2,-204.8,0.6101,624.14,1126,-0.3281
2000,1200,120,120,100,4,-455.79,0.587,1388.18,1259,-0.3283
800,800,60,120,100,5,-297.97,0.4852,906.99,1822,-0.3285
1200,500,30,60,1,3,-40.28,0.6291,122.39,213,-0.3291
1200,500,30,120,1,3,-40.28,0.6291,122.39,213,-0.3291
2000,1800,15,120,100,1,-82.03,0.4798,249.25,223,-0.3291
2000,1800,15,60,100,1,-82.03,0.4798,249.25,223,-0.3291
2000,1800,15,30,100,1,-82.03,0.4798,249.25,223,-0.3291
2000,1200,60,30,2,5,-185.18,0.6656,561.3,616,-0.3299
1200,1500,15,15,2,3,-131.29,0.4831,397.73,563,-0.3301
1200,800,30,15,2,1,-110.71,0.6495,334.36,408,-0.3311
2000,1200,120,30,4,4,-348.44,0.719,1052.48,1121,-0.3311
2000,1800,60,30,4,4,-333.03,0.6359,1005.28,1096,-0.3313
2000,1500,120,120,4,3,-349.22,0.5346,1054.0,722,-0.3313
2000,1200,30,120,2,2,-89.96,0.53,271.34,400,-0.3315
2000,1200,30,60,2,2,-89.96,0.53,271.34,400,-0.3315
2000,800,15,120,2,3,-79.54,0.5784,239.87,612,-0.3316
2000,800,15,30,2,3,-79.54,0.5784,239.87,612,-0.3316
2000,800,15,60,2,3,-79.54,0.5784,239.87,612,-0.3316
2000,1200,60,15,100,2,-238.14,0.7373,716.61,1142,-0.3323
2000,2000,15,60,2,4,-168.56,0.4811,506.58,609,-0.3327
2000,2000,15,120,2,4,-168.56,0.4811,506.58,609,-0.3327
2000,2000,15,30,2,4,-168.56,0.4811,506.58,609,-0.3327
2000,2000,120,30,2,2,-169.46,0.6735,509.03,392,-0.3329
2000,1200,120,120,4,5,-405.98,0.5755,1216.94,867,-0.3336
2000,1200,60,120,2,5,-192.04,0.5196,574.44,537,-0.3343
2000,1500,30,30,100,1,-165.1,0.5068,493.69,365,-0.3344
2000,500,120,30,1,5,-70.65,0.812,211.23,266,-0.3345
2000,800,15,30,4,3,-111.64,0.5901,333.72,749,-0.3345
2000,800,15,120,4,3,-111.64,0.5901,333.72,749,-0.3345
2000,800,15,60,4,3,-111.64,0.5901,333.72,749,-0.3345
1200,500,60,30,1,2,-31.71,0.6928,94.73,166,-0.3347
1200,800,120,15,2,2,-106.23,0.6965,317.09,458,-0.335
1200,800,15,30,4,4,-141.17,0.5445,420.26,1023,-0.3359
1200,800,15,120,4,4,-141.17,0.5445,420.26,1023,-0.3359
1200,800,15,60,4,4,-141.17,0.5445,420.26,1023,-0.3359
1200,800,30,120,100,10,-295.33,0.55,877.51,1929,-0.3366
1200,800,60,30,100,4,-291.81,0.6373,866.96,1759,-0.3366
1200,800,30,60,100,10,-295.33,0.55,877.51,1929,-0.3366
2000,2000,60,30,4,10,-492.05,0.6325,1460.26,1298,-0.337
1200,800,30,30,4,1,-85.47,0.5624,252.74,537,-0.3382
2000,800,120,120,1,2,-66.78,0.6573,196.49,178,-0.3399
2000,1500,60,120,4,5,-413.72,0.5062,1212.93,885,-0.3411
1200,800,30,30,100,10,-335.55,0.5488,983.2,1979,-0.3413
1200,800,30,30,100,3,-214.55,0.5588,628.43,1317,-0.3414
1200,800,60,15,2,2,-107.28,0.6818,313.27,462,-0.3425
1200,800,30,30,1,1,-37.29,0.5368,108.87,136,-0.3425
2000,500,120,120,1,10,-99.72,0.75,290.19,272,-0.3436
1200,1200,60,120,4,4,-342.22,0.4678,995.39,746,-0.3438
2000,1200,30,30,100,4,-399.25,0.5301,1155.89,1245,-0.3454
2000,1200,30,120,100,10,-506.37,0.5288,1460.34,1804,-0.3467
2000,1200,30,60,100,10,-506.37,0.5288,1460.34,1804,-0.3467
1200,1200,120,60,2,1,-76.58,0.5208,220.61,240,-0.3471
2000,800,60,60,1,10,-150.51,0.56,431.73,400,-0.3486
1200,800,60,30,100,10,-338.05,0.642,966.31,2003,-0.3498
500,500,15,15,2,1,-21.05,0.4951,60.0,305,-0.3508
2000,800,60,120,4,1,-124.96,0.645,354.9,476,-0.3521
500,500,15,15,4,10,-93.73,0.4919,265.5,1242,-0.353
2000,800,120,15,4,4,-265.93,0.7985,748.59,1558,-0.3552
800,500,15,15,1,2,-31.07,0.5699,87.31,193,-0.3559
500,500,15,120,4,10,-95.05,0.4915,266.82,1231,-0.3562
500,500,15,30,4,10,-95.05,0.4915,266.82,1231,-0.3562
500,500,15,60,4,10,-95.05,0.4915,266.82,1231,-0.3562
2000,1800,60,30,4,10,-453.69,0.6379,1256.49,1331,-0.3611
500,500,120,15,4,1,-63.44,0.534,174.91,779,-0.3627
1200,800,120,120,100,4,-347.4,0.5862,957.92,1566,-0.3627
500,500,60,15,4,1,-63.44,0.534,174.91,779,-0.3627
1200,1200,120,60,2,2,-89.6,0.5157,246.94,223,-0.3628
2000,1200,60,120,100,10,-742.33,0.5474,2046.26,1856,-0.3628
1200,500,30,30,1,2,-30.16,0.6372,82.8,215,-0.3643
2000,1500,15,30,2,10,-236.02,0.4914,647.45,1272,-0.3645
2000,1500,15,120,2,10,-236.02,0.4914,647.45,1272,-0.3645
2000,1500,15,60,2,10,-236.02,0.4914,647.45,1272,-0.3645
1200,1200,60,120,4,10,-328.41,0.4625,899.85,841,-0.365
2000,1800,15,30,2,2,-80.51,0.4797,219.89,344,-0.3661
2000,1800,15,120,2,2,-80.51,0.4797,219.89,344,-0.3661
2000,1800,15,60,2,2,-80.51,0.4797,219.89,344,-0.3661
800,800,120,120,100,10,-407.17,0.4868,1111.17,2003,-0.3664
1200,800,60,15,2,1,-118.55,0.6706,323.16,425,-0.3668
1200,800,60,60,100,5,-386.97,0.5643,1053.61,1703,-0.3673
2000,800,30,15,100,1,-112.56,0.7171,306.4,555,-0.3674
1200,800,15,15,100,4,-195.47,0.5433,530.88,1443,-0.3682
2000,1200,60,30,2,2,-225.11,0.6667,610.07,450,-0.369
1200,1200,15,15,2,1,-73.69,0.5175,199.32,286,-0.3697
1200,800,120,120,100,2,-244.59,0.5878,660.59,1099,-0.3703
800,800,120,120,100,5,-372.03,0.4872,1004.03,1843,-0.3705
2000,2000,30,15,1,1,-77.91,0.6581,210.15,234,-0.3707
500,500,60,15,4,3,-104.16,0.5327,280.61,1040,-0.3712
500,500,120,15,4,3,-104.16,0.5327,280.61,1040,-0.3712
2000,800,120,15,100,4,-296.17,0.7975,797.12,1783,-0.3716
2000,1200,30,30,4,3,-338.71,0.5356,910.89,928,-0.3718
800,500,60,60,2,1,-65.28,0.5917,175.37,338,-0.3722
1200,1200,60,120,2,2,-101.95,0.4578,273.4,249,-0.3729
2000,800,60,120,100,1,-136.96,0.6454,366.9,485,-0.3733
2000,1500,120,120,2,2,-186.08,0.5166,496.6,302,-0.3747
2000,2000,60,30,4,5,-461.09,0.6284,1227.78,1106,-0.3755
2000,2000,30,120,2,3,-218.19,0.4703,580.47,455,-0.3759
